datetime,value
2020-11-01 06:19:33+01:00,182.0
2020-11-01 06:19:37+01:00,183.0
2020-11-01 06:19:41+01:00,182.0
2020-11-01 06:19:45+01:00,183.0
2020-11-01 06:19:49+01:00,182.0
2020-11-01 06:19:53+01:00,182.0
2020-11-01 06:19:56+01:00,183.0
2020-11-01 06:20:00+01:00,181.0
2020-11-01 06:20:04+01:00,183.0
2020-11-01 06:20:08+01:00,181.0
2020-11-01 06:20:12+01:00,181.0
2020-11-01 06:20:16+01:00,182.0
2020-11-01 06:20:20+01:00,181.0
2020-11-01 06:20:24+01:00,183.0
2020-11-01 06:20:28+01:00,181.0
2020-11-01 06:20:32+01:00,181.0
2020-11-01 06:20:36+01:00,183.0
2020-11-01 06:20:40+01:00,182.0
2020-11-01 06:20:44+01:00,182.0
2020-11-01 06:20:48+01:00,181.0
2020-11-01 06:20:52+01:00,181.0
2020-11-01 06:20:56+01:00,183.0
2020-11-01 06:21:00+01:00,181.0
2020-11-01 06:21:04+01:00,183.0
2020-11-01 06:21:08+01:00,181.0
2020-11-01 06:21:12+01:00,180.0
2020-11-01 06:21:16+01:00,182.0
2020-11-01 06:21:20+01:00,181.0
2020-11-01 06:21:23+01:00,183.0
2020-11-01 06:21:27+01:00,183.0
2020-11-01 06:21:31+01:00,180.0
2020-11-01 06:21:35+01:00,182.0
2020-11-01 06:21:39+01:00,181.0
2020-11-01 06:21:43+01:00,182.0
2020-11-01 06:21:47+01:00,180.0
2020-11-01 06:21:51+01:00,181.0
2020-11-01 06:21:55+01:00,182.0
2020-11-01 06:21:59+01:00,180.0
2020-11-01 06:22:02+01:00,326.0
2020-11-01 06:22:05+01:00,228.0
2020-11-01 06:22:08+01:00,227.0
2020-11-01 06:22:11+01:00,225.0
2020-11-01 06:22:15+01:00,223.0
2020-11-01 06:22:18+01:00,223.0
2020-11-01 06:22:21+01:00,221.0
2020-11-01 06:22:24+01:00,221.0
2020-11-01 06:22:28+01:00,218.0
2020-11-01 06:22:31+01:00,219.0
2020-11-01 06:22:34+01:00,219.0
2020-11-01 06:22:38+01:00,217.0
2020-11-01 06:22:41+01:00,219.0
2020-11-01 06:22:44+01:00,219.0
2020-11-01 06:22:48+01:00,217.0
2020-11-01 06:22:51+01:00,219.0
2020-11-01 06:22:54+01:00,220.0
2020-11-01 06:22:57+01:00,219.0
2020-11-01 06:23:01+01:00,217.0
2020-11-01 06:23:04+01:00,220.0
2020-11-01 06:23:07+01:00,220.0
2020-11-01 06:23:11+01:00,218.0
2020-11-01 06:23:14+01:00,221.0
2020-11-01 06:23:17+01:00,222.0
2020-11-01 06:23:20+01:00,221.0
2020-11-01 06:23:24+01:00,221.0
2020-11-01 06:23:27+01:00,222.0
2020-11-01 06:23:30+01:00,221.0
2020-11-01 06:23:33+01:00,222.0
2020-11-01 06:23:37+01:00,221.0
2020-11-01 06:23:40+01:00,223.0
2020-11-01 06:23:43+01:00,223.0
2020-11-01 06:23:46+01:00,223.0
2020-11-01 06:23:50+01:00,221.0
2020-11-01 06:23:53+01:00,223.0
2020-11-01 06:23:56+01:00,223.0
2020-11-01 06:23:59+01:00,223.0
2020-11-01 06:24:03+01:00,222.0
2020-11-01 06:24:06+01:00,223.0
2020-11-01 06:24:09+01:00,224.0
2020-11-01 06:24:12+01:00,223.0
2020-11-01 06:24:15+01:00,224.0
2020-11-01 06:24:19+01:00,221.0
2020-11-01 06:24:22+01:00,224.0
2020-11-01 06:24:25+01:00,224.0
2020-11-01 06:24:28+01:00,224.0
2020-11-01 06:24:32+01:00,221.0
2020-11-01 06:24:35+01:00,224.0
2020-11-01 06:24:38+01:00,224.0
2020-11-01 06:24:41+01:00,225.0
2020-11-01 06:24:44+01:00,224.0
2020-11-01 06:24:48+01:00,222.0
2020-11-01 06:24:51+01:00,223.0
2020-11-01 06:24:54+01:00,224.0
2020-11-01 06:24:57+01:00,223.0
2020-11-01 06:25:01+01:00,221.0
2020-11-01 06:25:04+01:00,224.0
2020-11-01 06:25:07+01:00,223.0
2020-11-01 06:25:10+01:00,223.0
2020-11-01 06:25:14+01:00,223.0
2020-11-01 06:25:17+01:00,223.0
2020-11-01 06:25:20+01:00,223.0
2020-11-01 06:25:23+01:00,224.0
2020-11-01 06:25:26+01:00,222.0
2020-11-01 06:25:30+01:00,221.0
2020-11-01 06:25:33+01:00,223.0
2020-11-01 06:25:36+01:00,224.0
2020-11-01 06:25:39+01:00,223.0
2020-11-01 06:25:43+01:00,222.0
2020-11-01 06:25:46+01:00,223.0
2020-11-01 06:25:49+01:00,223.0
2020-11-01 06:25:52+01:00,223.0
2020-11-01 06:25:56+01:00,223.0
2020-11-01 06:25:59+01:00,223.0
2020-11-01 06:26:02+01:00,223.0
2020-11-01 06:26:05+01:00,224.0
2020-11-01 06:26:08+01:00,223.0
2020-11-01 06:26:12+01:00,221.0
2020-11-01 06:26:15+01:00,223.0
2020-11-01 06:26:18+01:00,224.0
2020-11-01 06:26:21+01:00,223.0
2020-11-01 06:26:25+01:00,223.0
2020-11-01 06:26:28+01:00,221.0
2020-11-01 06:26:31+01:00,221.0
2020-11-01 06:26:34+01:00,222.0
2020-11-01 06:26:38+01:00,222.0
2020-11-01 06:26:41+01:00,224.0
2020-11-01 06:26:44+01:00,918.0
2020-11-01 06:26:47+01:00,345.0
2020-11-01 06:26:50+01:00,341.0
2020-11-01 06:26:53+01:00,342.0
2020-11-01 06:26:56+01:00,341.0
2020-11-01 06:26:59+01:00,223.0
2020-11-01 06:27:02+01:00,224.0
2020-11-01 06:27:05+01:00,224.0
2020-11-01 06:27:08+01:00,224.0
2020-11-01 06:27:11+01:00,224.0
2020-11-01 06:27:14+01:00,224.0
2020-11-01 06:27:17+01:00,224.0
2020-11-01 06:27:21+01:00,222.0
2020-11-01 06:27:24+01:00,224.0
2020-11-01 06:27:27+01:00,224.0
2020-11-01 06:27:30+01:00,224.0
2020-11-01 06:27:34+01:00,223.0
2020-11-01 06:27:37+01:00,223.0
2020-11-01 06:27:40+01:00,223.0
2020-11-01 06:27:43+01:00,224.0
2020-11-01 06:27:47+01:00,222.0
2020-11-01 06:27:50+01:00,289.0
2020-11-01 06:27:53+01:00,270.0
2020-11-01 06:27:56+01:00,267.0
2020-11-01 06:27:59+01:00,264.0
2020-11-01 06:28:02+01:00,263.0
2020-11-01 06:28:05+01:00,261.0
2020-11-01 06:28:08+01:00,262.0
2020-11-01 06:28:11+01:00,263.0
2020-11-01 06:28:14+01:00,262.0
2020-11-01 06:28:17+01:00,262.0
2020-11-01 06:28:20+01:00,261.0
2020-11-01 06:28:23+01:00,261.0
2020-11-01 06:28:26+01:00,260.0
2020-11-01 06:28:29+01:00,261.0
2020-11-01 06:28:32+01:00,260.0
2020-11-01 06:28:35+01:00,259.0
2020-11-01 06:28:38+01:00,259.0
2020-11-01 06:28:41+01:00,260.0
2020-11-01 06:28:44+01:00,259.0
2020-11-01 06:28:47+01:00,258.0
2020-11-01 06:28:50+01:00,258.0
2020-11-01 06:28:53+01:00,260.0
2020-11-01 06:28:56+01:00,259.0
2020-11-01 06:28:59+01:00,260.0
2020-11-01 06:29:02+01:00,260.0
2020-11-01 06:29:05+01:00,261.0
2020-11-01 06:29:08+01:00,261.0
2020-11-01 06:29:11+01:00,260.0
2020-11-01 06:29:14+01:00,260.0
2020-11-01 06:29:17+01:00,260.0
2020-11-01 06:29:20+01:00,260.0
2020-11-01 06:29:23+01:00,261.0
2020-11-01 06:29:26+01:00,260.0
2020-11-01 06:29:29+01:00,260.0
2020-11-01 06:29:32+01:00,260.0
2020-11-01 06:29:35+01:00,260.0
2020-11-01 06:29:38+01:00,261.0
2020-11-01 06:29:41+01:00,260.0
2020-11-01 06:29:44+01:00,261.0
2020-11-01 06:29:47+01:00,261.0
2020-11-01 06:29:50+01:00,261.0
2020-11-01 06:29:53+01:00,261.0
2020-11-01 06:29:56+01:00,261.0
2020-11-01 06:29:59+01:00,261.0
2020-11-01 06:30:02+01:00,262.0
2020-11-01 06:30:05+01:00,262.0
2020-11-01 06:30:08+01:00,261.0
2020-11-01 06:30:11+01:00,261.0
2020-11-01 06:30:14+01:00,262.0
2020-11-01 06:30:17+01:00,260.0
2020-11-01 06:30:20+01:00,259.0
2020-11-01 06:30:23+01:00,261.0
2020-11-01 06:30:26+01:00,261.0
2020-11-01 06:30:29+01:00,260.0
2020-11-01 06:30:32+01:00,260.0
2020-11-01 06:30:35+01:00,261.0
2020-11-01 06:30:38+01:00,260.0
2020-11-01 06:30:41+01:00,260.0
2020-11-01 06:30:44+01:00,259.0
2020-11-01 06:30:47+01:00,262.0
2020-11-01 06:30:50+01:00,262.0
2020-11-01 06:30:53+01:00,262.0
2020-11-01 06:30:56+01:00,261.0
2020-11-01 06:30:59+01:00,260.0
2020-11-01 06:31:02+01:00,262.0
2020-11-01 06:31:05+01:00,260.0
2020-11-01 06:31:08+01:00,260.0
2020-11-01 06:31:11+01:00,260.0
2020-11-01 06:31:14+01:00,262.0
2020-11-01 06:31:17+01:00,261.0
2020-11-01 06:31:20+01:00,261.0
2020-11-01 06:31:23+01:00,261.0
2020-11-01 06:31:26+01:00,261.0
2020-11-01 06:31:29+01:00,261.0
2020-11-01 06:31:32+01:00,261.0
2020-11-01 06:31:35+01:00,261.0
2020-11-01 06:31:38+01:00,260.0
2020-11-01 06:31:41+01:00,261.0
2020-11-01 06:31:44+01:00,261.0
2020-11-01 06:31:47+01:00,261.0
2020-11-01 06:31:50+01:00,261.0
2020-11-01 06:31:53+01:00,261.0
2020-11-01 06:31:56+01:00,261.0
2020-11-01 06:31:59+01:00,261.0
2020-11-01 06:32:02+01:00,261.0
2020-11-01 06:32:05+01:00,261.0
2020-11-01 06:32:08+01:00,261.0
2020-11-01 06:32:11+01:00,261.0
2020-11-01 06:32:14+01:00,261.0
2020-11-01 06:32:17+01:00,262.0
2020-11-01 06:32:20+01:00,261.0
2020-11-01 06:32:23+01:00,262.0
2020-11-01 06:32:26+01:00,261.0
2020-11-01 06:32:29+01:00,262.0
2020-11-01 06:32:32+01:00,262.0
2020-11-01 06:32:35+01:00,262.0
2020-11-01 06:32:38+01:00,261.0
2020-11-01 06:32:41+01:00,262.0
2020-11-01 06:32:44+01:00,282.0
2020-11-01 06:32:47+01:00,274.0
2020-11-01 06:32:50+01:00,272.0
2020-11-01 06:32:53+01:00,272.0
2020-11-01 06:32:56+01:00,271.0
2020-11-01 06:32:59+01:00,271.0
2020-11-01 06:33:02+01:00,270.0
2020-11-01 06:33:05+01:00,270.0
2020-11-01 06:33:08+01:00,269.0
2020-11-01 06:33:11+01:00,269.0
2020-11-01 06:33:14+01:00,270.0
2020-11-01 06:33:17+01:00,269.0
2020-11-01 06:33:20+01:00,269.0
2020-11-01 06:33:23+01:00,270.0
2020-11-01 06:33:26+01:00,269.0
2020-11-01 06:33:29+01:00,268.0
2020-11-01 06:33:32+01:00,268.0
2020-11-01 06:33:35+01:00,268.0
2020-11-01 06:33:38+01:00,268.0
2020-11-01 06:33:41+01:00,268.0
2020-11-01 06:33:44+01:00,268.0
2020-11-01 06:33:47+01:00,268.0
2020-11-01 06:33:50+01:00,268.0
2020-11-01 06:33:53+01:00,268.0
2020-11-01 06:33:56+01:00,268.0
2020-11-01 06:33:59+01:00,267.0
2020-11-01 06:34:02+01:00,267.0
2020-11-01 06:34:05+01:00,268.0
2020-11-01 06:34:08+01:00,267.0
2020-11-01 06:34:11+01:00,268.0
2020-11-01 06:34:14+01:00,268.0
2020-11-01 06:34:17+01:00,268.0
2020-11-01 06:34:20+01:00,267.0
2020-11-01 06:34:23+01:00,267.0
2020-11-01 06:34:26+01:00,267.0
2020-11-01 06:34:29+01:00,267.0
2020-11-01 06:34:32+01:00,267.0
2020-11-01 06:34:35+01:00,267.0
2020-11-01 06:34:38+01:00,266.0
2020-11-01 06:34:41+01:00,267.0
2020-11-01 06:34:44+01:00,267.0
2020-11-01 06:34:47+01:00,266.0
2020-11-01 06:34:50+01:00,266.0
2020-11-01 06:34:53+01:00,267.0
2020-11-01 06:34:56+01:00,266.0
2020-11-01 06:34:59+01:00,265.0
2020-11-01 06:35:02+01:00,267.0
2020-11-01 06:35:05+01:00,266.0
2020-11-01 06:35:08+01:00,266.0
2020-11-01 06:35:11+01:00,267.0
2020-11-01 06:35:14+01:00,265.0
2020-11-01 06:35:17+01:00,266.0
2020-11-01 06:35:20+01:00,266.0
2020-11-01 06:35:23+01:00,267.0
2020-11-01 06:35:26+01:00,266.0
2020-11-01 06:35:29+01:00,266.0
2020-11-01 06:35:32+01:00,266.0
2020-11-01 06:35:35+01:00,266.0
2020-11-01 06:35:38+01:00,335.0
2020-11-01 06:35:41+01:00,398.0
2020-11-01 06:35:44+01:00,391.0
2020-11-01 06:35:47+01:00,389.0
2020-11-01 06:35:50+01:00,388.0
2020-11-01 06:35:53+01:00,387.0
2020-11-01 06:35:56+01:00,387.0
2020-11-01 06:35:59+01:00,386.0
2020-11-01 06:36:02+01:00,387.0
2020-11-01 06:36:05+01:00,388.0
2020-11-01 06:36:08+01:00,388.0
2020-11-01 06:36:11+01:00,388.0
2020-11-01 06:36:14+01:00,388.0
2020-11-01 06:36:17+01:00,388.0
2020-11-01 06:36:20+01:00,388.0
2020-11-01 06:36:23+01:00,389.0
2020-11-01 06:36:26+01:00,390.0
2020-11-01 06:36:29+01:00,390.0
2020-11-01 06:36:32+01:00,390.0
2020-11-01 06:36:35+01:00,391.0
2020-11-01 06:36:38+01:00,390.0
2020-11-01 06:36:41+01:00,391.0
2020-11-01 06:36:44+01:00,391.0
2020-11-01 06:36:47+01:00,390.0
2020-11-01 06:36:50+01:00,389.0
2020-11-01 06:36:53+01:00,390.0
2020-11-01 06:36:56+01:00,389.0
2020-11-01 06:36:59+01:00,388.0
2020-11-01 06:37:02+01:00,389.0
2020-11-01 06:37:05+01:00,389.0
2020-11-01 06:37:08+01:00,389.0
2020-11-01 06:37:11+01:00,389.0
2020-11-01 06:37:14+01:00,388.0
2020-11-01 06:37:17+01:00,387.0
2020-11-01 06:37:20+01:00,385.0
2020-11-01 06:37:23+01:00,387.0
2020-11-01 06:37:26+01:00,385.0
2020-11-01 06:37:29+01:00,385.0
2020-11-01 06:37:32+01:00,384.0
2020-11-01 06:37:35+01:00,384.0
2020-11-01 06:37:38+01:00,384.0
2020-11-01 06:37:41+01:00,384.0
2020-11-01 06:37:44+01:00,384.0
2020-11-01 06:37:47+01:00,382.0
2020-11-01 06:37:50+01:00,383.0
2020-11-01 06:37:53+01:00,382.0
2020-11-01 06:37:56+01:00,381.0
2020-11-01 06:37:59+01:00,381.0
2020-11-01 06:38:02+01:00,382.0
2020-11-01 06:38:05+01:00,381.0
2020-11-01 06:38:08+01:00,381.0
2020-11-01 06:38:11+01:00,381.0
2020-11-01 06:38:14+01:00,381.0
2020-11-01 06:38:17+01:00,380.0
2020-11-01 06:38:20+01:00,380.0
2020-11-01 06:38:23+01:00,381.0
2020-11-01 06:38:26+01:00,379.0
2020-11-01 06:38:29+01:00,380.0
2020-11-01 06:38:32+01:00,379.0
2020-11-01 06:38:35+01:00,380.0
2020-11-01 06:38:41+01:00,380.0
2020-11-01 06:38:44+01:00,380.0
2020-11-01 06:38:47+01:00,380.0
2020-11-01 06:38:50+01:00,379.0
2020-11-01 06:38:53+01:00,380.0
2020-11-01 06:38:56+01:00,380.0
2020-11-01 06:38:59+01:00,379.0
2020-11-01 06:39:02+01:00,379.0
2020-11-01 06:39:05+01:00,380.0
2020-11-01 06:39:08+01:00,380.0
2020-11-01 06:39:11+01:00,379.0
2020-11-01 06:39:14+01:00,379.0
2020-11-01 06:39:17+01:00,379.0
2020-11-01 06:39:20+01:00,379.0
2020-11-01 06:39:23+01:00,380.0
2020-11-01 06:39:26+01:00,379.0
2020-11-01 06:39:29+01:00,379.0
2020-11-01 06:39:32+01:00,379.0
2020-11-01 06:39:35+01:00,380.0
2020-11-01 06:39:38+01:00,379.0
2020-11-01 06:39:41+01:00,379.0
2020-11-01 06:39:44+01:00,380.0
2020-11-01 06:39:47+01:00,379.0
2020-11-01 06:39:50+01:00,379.0
2020-11-01 06:39:53+01:00,378.0
2020-11-01 06:39:56+01:00,379.0
2020-11-01 06:39:59+01:00,379.0
2020-11-01 06:40:02+01:00,379.0
2020-11-01 06:40:05+01:00,379.0
2020-11-01 06:40:08+01:00,379.0
2020-11-01 06:40:11+01:00,378.0
2020-11-01 06:40:14+01:00,380.0
2020-11-01 06:40:17+01:00,379.0
2020-11-01 06:40:20+01:00,378.0
2020-11-01 06:40:23+01:00,378.0
2020-11-01 06:40:26+01:00,379.0
2020-11-01 06:40:29+01:00,379.0
2020-11-01 06:40:32+01:00,379.0
2020-11-01 06:40:35+01:00,379.0
2020-11-01 06:40:38+01:00,379.0
2020-11-01 06:40:41+01:00,379.0
2020-11-01 06:40:44+01:00,379.0
2020-11-01 06:40:47+01:00,379.0
2020-11-01 06:40:50+01:00,378.0
2020-11-01 06:40:53+01:00,378.0
2020-11-01 06:40:56+01:00,379.0
2020-11-01 06:40:59+01:00,378.0
2020-11-01 06:41:02+01:00,379.0
2020-11-01 06:41:05+01:00,379.0
2020-11-01 06:41:08+01:00,378.0
2020-11-01 06:41:11+01:00,379.0
2020-11-01 06:41:14+01:00,379.0
2020-11-01 06:41:17+01:00,379.0
2020-11-01 06:41:20+01:00,379.0
2020-11-01 06:41:23+01:00,379.0
2020-11-01 06:41:26+01:00,378.0
2020-11-01 06:41:29+01:00,378.0
2020-11-01 06:41:32+01:00,377.0
2020-11-01 06:41:35+01:00,378.0
2020-11-01 06:41:38+01:00,377.0
2020-11-01 06:41:41+01:00,377.0
2020-11-01 06:41:44+01:00,377.0
2020-11-01 06:41:47+01:00,377.0
2020-11-01 06:41:50+01:00,376.0
2020-11-01 06:41:53+01:00,377.0
2020-11-01 06:41:56+01:00,376.0
2020-11-01 06:41:59+01:00,376.0
2020-11-01 06:42:02+01:00,376.0
2020-11-01 06:42:05+01:00,376.0
2020-11-01 06:42:08+01:00,377.0
2020-11-01 06:42:11+01:00,377.0
2020-11-01 06:42:14+01:00,377.0
2020-11-01 06:42:17+01:00,378.0
2020-11-01 06:42:20+01:00,377.0
2020-11-01 06:42:23+01:00,377.0
2020-11-01 06:42:26+01:00,377.0
2020-11-01 06:42:29+01:00,377.0
2020-11-01 06:42:32+01:00,377.0
2020-11-01 06:42:35+01:00,377.0
2020-11-01 06:42:38+01:00,376.0
2020-11-01 06:42:41+01:00,377.0
2020-11-01 06:42:44+01:00,377.0
2020-11-01 06:42:47+01:00,377.0
2020-11-01 06:42:50+01:00,376.0
2020-11-01 06:42:53+01:00,377.0
2020-11-01 06:42:56+01:00,377.0
2020-11-01 06:42:59+01:00,377.0
2020-11-01 06:43:02+01:00,377.0
2020-11-01 06:43:05+01:00,377.0
2020-11-01 06:43:08+01:00,377.0
2020-11-01 06:43:11+01:00,377.0
2020-11-01 06:43:14+01:00,377.0
2020-11-01 06:43:17+01:00,377.0
2020-11-01 06:43:20+01:00,376.0
2020-11-01 06:43:23+01:00,377.0
2020-11-01 06:43:26+01:00,377.0
2020-11-01 06:43:29+01:00,376.0
2020-11-01 06:43:32+01:00,377.0
2020-11-01 06:43:35+01:00,376.0
2020-11-01 06:43:38+01:00,377.0
2020-11-01 06:43:41+01:00,376.0
2020-11-01 06:43:44+01:00,376.0
2020-11-01 06:43:47+01:00,376.0
2020-11-01 06:43:50+01:00,375.0
2020-11-01 06:43:53+01:00,376.0
2020-11-01 06:43:56+01:00,376.0
2020-11-01 06:43:59+01:00,376.0
2020-11-01 06:44:02+01:00,376.0
2020-11-01 06:44:05+01:00,376.0
2020-11-01 06:44:08+01:00,376.0
2020-11-01 06:44:11+01:00,375.0
2020-11-01 06:44:14+01:00,376.0
2020-11-01 06:44:17+01:00,374.0
2020-11-01 06:44:20+01:00,376.0
2020-11-01 06:44:23+01:00,375.0
2020-11-01 06:44:26+01:00,376.0
2020-11-01 06:44:29+01:00,376.0
2020-11-01 06:44:32+01:00,376.0
2020-11-01 06:44:35+01:00,376.0
2020-11-01 06:44:38+01:00,375.0
2020-11-01 06:44:41+01:00,376.0
2020-11-01 06:44:44+01:00,376.0
2020-11-01 06:44:47+01:00,374.0
2020-11-01 06:44:50+01:00,375.0
2020-11-01 06:44:53+01:00,375.0
2020-11-01 06:44:56+01:00,375.0
2020-11-01 06:44:59+01:00,375.0
2020-11-01 06:45:02+01:00,375.0
2020-11-01 06:45:05+01:00,375.0
2020-11-01 06:45:08+01:00,375.0
2020-11-01 06:45:11+01:00,375.0
2020-11-01 06:45:14+01:00,375.0
2020-11-01 06:45:17+01:00,375.0
2020-11-01 06:45:20+01:00,375.0
2020-11-01 06:45:23+01:00,375.0
2020-11-01 06:45:26+01:00,375.0
2020-11-01 06:45:29+01:00,375.0
2020-11-01 06:45:32+01:00,374.0
2020-11-01 06:45:35+01:00,375.0
2020-11-01 06:45:38+01:00,375.0
2020-11-01 06:45:41+01:00,375.0
2020-11-01 06:45:44+01:00,375.0
2020-11-01 06:45:47+01:00,375.0
2020-11-01 06:45:50+01:00,374.0
2020-11-01 06:45:53+01:00,375.0
2020-11-01 06:45:56+01:00,374.0
2020-11-01 06:45:59+01:00,374.0
2020-11-01 06:46:02+01:00,373.0
2020-11-01 06:46:05+01:00,374.0
2020-11-01 06:46:08+01:00,374.0
2020-11-01 06:46:11+01:00,374.0
2020-11-01 06:46:13+01:00,373.0
2020-11-01 06:46:17+01:00,374.0
2020-11-01 06:46:20+01:00,374.0
2020-11-01 06:46:23+01:00,374.0
2020-11-01 06:46:26+01:00,373.0
2020-11-01 06:46:29+01:00,373.0
2020-11-01 06:46:32+01:00,374.0
2020-11-01 06:46:35+01:00,373.0
2020-11-01 06:46:38+01:00,373.0
2020-11-01 06:46:41+01:00,371.0
2020-11-01 06:46:44+01:00,372.0
2020-11-01 06:46:47+01:00,371.0
2020-11-01 06:46:50+01:00,372.0
2020-11-01 06:46:53+01:00,372.0
2020-11-01 06:46:56+01:00,371.0
2020-11-01 06:46:59+01:00,371.0
2020-11-01 06:47:02+01:00,371.0
2020-11-01 06:47:05+01:00,371.0
2020-11-01 06:47:08+01:00,371.0
2020-11-01 06:47:11+01:00,370.0
2020-11-01 06:47:14+01:00,371.0
2020-11-01 06:47:17+01:00,371.0
2020-11-01 06:47:20+01:00,371.0
2020-11-01 06:47:23+01:00,371.0
2020-11-01 06:47:26+01:00,371.0
2020-11-01 06:47:29+01:00,371.0
2020-11-01 06:47:32+01:00,370.0
2020-11-01 06:47:35+01:00,370.0
2020-11-01 06:47:38+01:00,369.0
2020-11-01 06:47:41+01:00,262.0
2020-11-01 06:47:44+01:00,262.0
2020-11-01 06:47:47+01:00,262.0
2020-11-01 06:47:50+01:00,261.0
2020-11-01 06:47:52+01:00,261.0
2020-11-01 06:47:56+01:00,264.0
2020-11-01 06:47:59+01:00,265.0
2020-11-01 06:48:01+01:00,265.0
2020-11-01 06:48:04+01:00,266.0
2020-11-01 06:48:08+01:00,265.0
2020-11-01 06:48:10+01:00,265.0
2020-11-01 06:48:14+01:00,280.0
2020-11-01 06:48:17+01:00,274.0
2020-11-01 06:48:20+01:00,273.0
2020-11-01 06:48:22+01:00,273.0
2020-11-01 06:48:26+01:00,273.0
2020-11-01 06:48:29+01:00,272.0
2020-11-01 06:48:31+01:00,272.0
2020-11-01 06:48:34+01:00,272.0
2020-11-01 06:48:37+01:00,272.0
2020-11-01 06:48:41+01:00,270.0
2020-11-01 06:48:43+01:00,268.0
2020-11-01 06:48:46+01:00,267.0
2020-11-01 06:48:50+01:00,267.0
2020-11-01 06:48:52+01:00,268.0
2020-11-01 06:48:55+01:00,267.0
2020-11-01 06:48:58+01:00,266.0
2020-11-01 06:49:02+01:00,267.0
2020-11-01 06:49:05+01:00,267.0
2020-11-01 06:49:07+01:00,267.0
2020-11-01 06:49:11+01:00,266.0
2020-11-01 06:49:13+01:00,266.0
2020-11-01 06:49:16+01:00,265.0
2020-11-01 06:49:19+01:00,266.0
2020-11-01 06:49:22+01:00,266.0
2020-11-01 06:49:25+01:00,266.0
2020-11-01 06:49:29+01:00,266.0
2020-11-01 06:49:31+01:00,265.0
2020-11-01 06:49:35+01:00,266.0
2020-11-01 06:49:38+01:00,262.0
2020-11-01 06:49:40+01:00,265.0
2020-11-01 06:49:43+01:00,266.0
2020-11-01 06:49:46+01:00,265.0
2020-11-01 06:49:49+01:00,266.0
2020-11-01 06:49:52+01:00,266.0
2020-11-01 06:49:55+01:00,265.0
2020-11-01 06:49:58+01:00,265.0
2020-11-01 06:50:01+01:00,265.0
2020-11-01 06:50:04+01:00,265.0
2020-11-01 06:50:08+01:00,265.0
2020-11-01 06:50:11+01:00,264.0
2020-11-01 06:50:13+01:00,265.0
2020-11-01 06:50:17+01:00,265.0
2020-11-01 06:50:19+01:00,264.0
2020-11-01 06:50:22+01:00,264.0
2020-11-01 06:50:25+01:00,264.0
2020-11-01 06:50:28+01:00,264.0
2020-11-01 06:50:31+01:00,264.0
2020-11-01 06:50:34+01:00,264.0
2020-11-01 06:50:37+01:00,264.0
2020-11-01 06:50:40+01:00,264.0
2020-11-01 06:50:43+01:00,264.0
2020-11-01 06:50:46+01:00,264.0
2020-11-01 06:50:49+01:00,264.0
2020-11-01 06:50:52+01:00,265.0
2020-11-01 06:50:56+01:00,264.0
2020-11-01 06:50:58+01:00,265.0
2020-11-01 06:51:01+01:00,264.0
2020-11-01 06:51:05+01:00,265.0
2020-11-01 06:51:07+01:00,264.0
2020-11-01 06:51:10+01:00,264.0
2020-11-01 06:51:13+01:00,265.0
2020-11-01 06:51:16+01:00,264.0
2020-11-01 06:51:20+01:00,264.0
2020-11-01 06:51:22+01:00,264.0
2020-11-01 06:51:25+01:00,263.0
2020-11-01 06:51:28+01:00,264.0
2020-11-01 06:51:31+01:00,263.0
2020-11-01 06:51:34+01:00,264.0
2020-11-01 06:51:37+01:00,264.0
2020-11-01 06:51:40+01:00,263.0
2020-11-01 06:51:43+01:00,264.0
2020-11-01 06:51:46+01:00,263.0
2020-11-01 06:51:49+01:00,263.0
2020-11-01 06:51:52+01:00,263.0
2020-11-01 06:51:55+01:00,264.0
2020-11-01 06:51:58+01:00,263.0
2020-11-01 06:52:01+01:00,263.0
2020-11-01 06:52:04+01:00,263.0
2020-11-01 06:52:07+01:00,262.0
2020-11-01 06:52:10+01:00,263.0
2020-11-01 06:52:13+01:00,263.0
2020-11-01 06:52:16+01:00,263.0
2020-11-01 06:52:19+01:00,263.0
2020-11-01 06:52:22+01:00,262.0
2020-11-01 06:52:25+01:00,263.0
2020-11-01 06:52:28+01:00,263.0
2020-11-01 06:52:31+01:00,263.0
2020-11-01 06:52:34+01:00,263.0
2020-11-01 06:52:37+01:00,263.0
2020-11-01 06:52:40+01:00,263.0
2020-11-01 06:52:43+01:00,263.0
2020-11-01 06:52:46+01:00,262.0
2020-11-01 06:52:49+01:00,262.0
2020-11-01 06:52:52+01:00,262.0
2020-11-01 06:52:55+01:00,263.0
2020-11-01 06:52:58+01:00,262.0
2020-11-01 06:53:01+01:00,262.0
2020-11-01 06:53:04+01:00,262.0
2020-11-01 06:53:07+01:00,262.0
2020-11-01 06:53:10+01:00,261.0
2020-11-01 06:53:13+01:00,260.0
2020-11-01 06:53:16+01:00,260.0
2020-11-01 06:53:19+01:00,260.0
2020-11-01 06:53:22+01:00,262.0
2020-11-01 06:53:25+01:00,261.0
2020-11-01 06:53:28+01:00,261.0
2020-11-01 06:53:31+01:00,261.0
2020-11-01 06:53:34+01:00,261.0
2020-11-01 06:53:37+01:00,261.0
2020-11-01 06:53:40+01:00,261.0
2020-11-01 06:53:43+01:00,261.0
2020-11-01 06:53:46+01:00,260.0
2020-11-01 06:53:49+01:00,260.0
